Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1728711296.5246809,28455,1728711296,524050280,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.4979723393917084,-1.0962920188903809,1.162997126579285,0.755033016204834,2.360750436782837,0.0803422406315803,-1.9631023406982424,-0.2153736352920532,-0.0219140108674764,0.0894023180007934,0.0533811636269092,0.0247902255505323,0.1434340476989746,0.0179763380438089,-0.1167739406228065,9.38392162322998,-10.996285438537598,7.66179895401001,-1.0541009902954102,0.1585877984762191,0.5005037784576416
1728711296.5448554,28456,1728711296,544275229,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5021121501922607,-1.096734881401062,1.164862871170044,0.7560492753982544,2.361264228820801,0.0832069516181945,-1.9626076221466064,-0.2150997221469879,-0.02174280770123,0.091148592531681,0.053244199603796,0.0247902255505323,0.1395306140184402,0.0214688833802938,-0.1747648268938064,9.41576862335205,-11.3981351852417,7.644689083099365,-0.9781425595283508,0.2744691073894501,0.347423106431961
1728711296.5653815,28457,1728711296,564612566,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5064322352409363,-1.0972027778625488,1.1664639711380005,0.7571077346801758,2.361757040023804,0.0862020477652549,-1.9620035886764529,-0.2143806666135788,-0.0218797698616981,0.089094154536724,0.0526278689503669,0.0253380760550498,0.1442558318376541,0.0252353530377149,-0.5696153044700623,9.400653839111328,-11.230443000793455,7.736203193664551,-0.7793407440185547,0.1044836863875389,0.1777759194374084
1728711296.5865088,28458,1728711296,585398159,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5105624794960022,-1.0976572036743164,1.168159008026123,0.7582812309265137,2.3622806072235107,0.0889056921005249,-1.9614341259002688,-0.213216483592987,-0.0228042677044868,0.0852934420108795,0.0543741397559642,0.0253380760550498,0.1420986652374267,0.0281115677207708,-0.1003839448094368,9.659424781799316,-11.363726615905762,7.309792041778564,-0.7022708654403687,0.1584246605634689,0.0596697404980659
1728711296.6059155,28459,1728711296,604900177,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5148959755897522,-1.098111629486084,1.169901967048645,0.7594796419143677,2.362800121307373,0.0915441364049911,-1.9609662294387815,-0.2127371132373809,-0.0230097118765115,0.083958052098751,0.0574900396168231,0.0261256098747253,0.1385718733072281,0.0271870698779821,-0.4245041310787201,9.521504402160645,-11.623202323913574,6.774562358856201,-0.6715354919433594,0.4470712542533874,0.0088950302451848
1728711296.6264508,28460,1728711296,625822989,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5192122459411621,-1.0985641479492188,1.1714224815368652,0.760614812374115,2.363396644592285,0.0944778770208358,-1.9606306552886963,-0.212668627500534,-0.0225303433835506,0.0826911553740501,0.058688461780548,0.027289792895317,0.1367228925228119,0.0224276203662157,-0.5259275436401367,9.50762939453125,-11.398274421691896,6.65012788772583,-0.7486758828163147,0.2065415978431701,0.0422249771654605
1728711296.6467688,28461,1728711296,645992595,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.523334801197052,-1.0990204811096191,1.173012137413025,0.7616041898727417,2.364046573638916,0.0973061546683311,-1.960350751876831,-0.2127371132373809,-0.0226330645382404,0.0803970322012901,0.0548535101115703,0.0298235993832349,0.1407632827758789,0.0173600055277347,-0.4938672482967376,9.690292358398438,-11.211662292480469,6.865658760070801,-0.9624669551849364,0.174723744392395,0.0426067411899566
1728711296.6688902,28462,1728711296,666783568,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5277411341667175,-1.099503755569458,1.174780011177063,0.7624900937080383,2.3646581172943115,0.10042205452919,-1.9600861072540283,-0.2138328105211258,-0.023317877203226,0.0812872871756553,0.0494777299463748,0.0309535413980484,0.1484674215316772,0.014312588609755,-0.5252724885940552,9.858534812927246,-11.59397792816162,7.079953670501709,-1.1154612302780151,-0.045554731041193,0.0595865324139595
1728711296.6870556,28463,1728711296,686338692,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5321360230445862,-1.0999619960784912,1.1764405965805054,0.763469934463501,2.3652565479278564,0.1031199395656585,-1.9598157405853271,-0.2152024358510971,-0.0233863592147827,0.0839238166809082,0.0473205670714378,0.0310220215469598,0.143776461482048,0.0133196096867322,-0.1212132945656776,9.773456573486328,-11.703082084655762,7.12340259552002,-1.157484531402588,0.3472967147827148,0.1140568330883979
1728711296.7067285,28464,1728711296,705956219,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5362624526023865,-1.1004068851470947,1.1781259775161743,0.7644631862640381,2.365845203399658,0.1059156209230423,-1.9595204591751096,-0.2153051644563675,-0.0230439528822898,0.0852249562740325,0.0476972162723541,0.0297551192343235,0.1428177207708358,0.0140044232830405,-0.2464758902788162,9.839448928833008,-11.749730110168455,7.177393913269043,-1.2361451387405396,0.1327179819345474,0.0781228765845298
1728711296.7272968,28465,1728711296,726292345,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5406304597854614,-1.1008919477462769,1.179682970046997,0.7655120491981506,2.366362810134888,0.1088762059807777,-1.95918869972229,-0.2143121808767318,-0.0231809150427579,0.082965075969696,0.0504707060754299,0.0282142888754606,0.1406605541706085,0.0150658823549747,-0.5524218678474426,10.14944076538086,-11.610057830810549,7.018417835235596,-1.1614407300949097,0.1573695838451385,0.0764389038085937
1728711296.7478356,28466,1728711296,747074735,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5449926853179932,-1.101373314857483,1.1812169551849363,0.7666337490081787,2.366874933242798,0.1119901835918426,-1.958897352218628,-0.2139697819948196,-0.0235575623810291,0.0790273994207382,0.0529017932713031,0.026810422539711,0.1484331786632537,0.0152713265269994,-0.5772384405136108,10.256928443908691,-11.2134428024292,6.864850997924805,-1.0851205587387085,-0.1656307727098465,0.1440937370061874
1728711296.7687974,28467,1728711296,766749901,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5491459369659424,-1.1018028259277344,1.1827011108398438,0.7676327228546143,2.36739444732666,0.1146267130970954,-1.95864999294281,-0.2145518660545349,-0.0232151560485363,0.0758772641420364,0.0537578091025352,0.0256462413817644,0.1444955170154571,0.0145522728562355,-0.5741673111915588,10.129791259765623,-10.69264316558838,6.9332275390625,-1.0676720142364502,0.1336841285228729,0.1800159662961959
1728711296.7874403,28468,1728711296,786835154,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5534852147102356,-1.1022515296936035,1.1842312812805176,0.7686413526535034,2.367896795272827,0.1173706203699112,-1.9584218263626096,-0.2139697819948196,-0.0225645843893289,0.0754321366548538,0.051806092262268,0.0256462413817644,0.1410029679536819,0.0125320749357342,-0.5176170468330383,10.194625854492188,-10.628405570983888,7.111301898956299,-1.0081515312194824,0.1590524464845657,0.3141067624092102
1728711296.7989564,28469,1728711296,797656483,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5560641884803772,-1.1025160551071167,1.1852456331253052,0.7692530155181885,2.3682188987731934,0.1190829277038574,-1.9582895040512085,-0.2134904116392135,-0.0220852140337228,0.0771784111857414,0.0506076700985431,0.0257489625364542,0.1379555463790893,0.0118130212649703,-0.4208512902259826,10.16538906097412,-10.602235794067385,7.139914512634277,-1.023987054824829,0.122078500688076,0.3983233273029327
1728711296.8283768,28470,1728711296,827809768,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5628117918968201,-1.1031776666641235,1.1880930662155151,0.7709365487098694,2.369056940078736,0.1234873682260513,-1.9577986001968384,-0.2130452841520309,-0.0213319212198257,0.0850879997014999,0.051806092262268,0.0260571297258138,0.1393594145774841,0.013593534938991,-0.3135536909103393,9.813474655151367,-10.847065925598145,7.002183437347412,-0.9628005027770996,0.071184866130352,0.4152791500091553
1728711296.848331,28471,1728711296,847471380,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7']",-0.5671644806861877,-1.103626370429993,1.18989360332489,0.772044837474823,2.369628429412842,0.1264057755470276,-1.9573326110839844,-0.2136273682117462,-0.0214004013687372,0.0890256687998771,0.0536550879478454,0.0270843487232923,0.1408317685127258,0.0178393740206956,-0.3803763091564178,9.855042457580566,-11.23029899597168,6.886340618133545,-0.9761615991592408,0.0812873989343643,0.2814767062664032
