timestamp,joint_states
1733857829.9766564,"-0.0471833311021328, -1.0408116579055786, 0.22200728952884674, 0.3286093771457672, 0.3847511410713196, 0.6810222864151001, -0.2723640501499176"
1733857830.01141,"-0.046855442225933075, -1.037222146987915, 0.21332687139511108, 0.32877808809280396, 0.38729754090309143, 0.6777682900428772, -0.27841559052467346"
1733857830.0457053,"-0.04642592743039131, -1.0332070589065552, 0.2041364163160324, 0.329027384519577, 0.3900318741798401, 0.6747406125068665, -0.28542396426200867"
1733857830.0786865,"-0.04624568670988083, -1.0313624143600464, 0.1998451054096222, 0.3291098177433014, 0.3912609815597534, 0.6730973720550537, -0.2884497344493866"
1733857830.111253,"-0.04592930153012276, -1.0276750326156616, 0.19116468727588654, 0.32933416962623596, 0.3939569592475891, 0.6699641942977905, -0.2946451008319855"
1733857830.1445591,"-0.04575864598155022, -1.0258285999298096, 0.18695199489593506, 0.3294185400009155, 0.3952435851097107, 0.6683611869812012, -0.29754242300987244"
1733857830.1796842,"-0.04542500525712967, -1.022164225578308, 0.17823131382465363, 0.32960644364356995, 0.3976001441478729, 0.6650516390800476, -0.30383366346359253"
1733857830.211109,"-0.045089446008205414, -1.0185306072235107, 0.16986919939517975, 0.32980969548225403, 0.40026161074638367, 0.6621159911155701, -0.31017667055130005"
1733857830.2494187,"-0.04473471641540527, -1.0147053003311157, 0.16127315163612366, 0.32999762892723083, 0.4026622772216797, 0.658633828163147, -0.3162761628627777"
1733857830.283487,"-0.044573646038770676, -1.0129526853561401, 0.15686295926570892, 0.3300839066505432, 0.40396809577941895, 0.6572455763816833, -0.31951093673706055"
1733857830.313392,"-0.044220831245183945, -1.0092538595199585, 0.14847783744335175, 0.33029675483703613, 0.4066813290119171, 0.6540893912315369, -0.3254474401473999"
1733857830.347888,"-0.04388335719704628, -1.0056183338165283, 0.13988946378231049, 0.33053258061408997, 0.40906858444213867, 0.6511940360069275, -0.3314184546470642"
1733857830.3831484,"-0.04371653497219086, -1.0037105083465576, 0.13574771583080292, 0.33063805103302, 0.41039738059043884, 0.6497232913970947, -0.334597647190094"
1733857830.4170938,"-0.04337330535054207, -1.0000921487808228, 0.127009779214859, 0.3308182954788208, 0.4129955768585205, 0.6464041471481323, -0.3407105505466461"
1733857830.4504614,"-0.043012820184230804, -0.9964643120765686, 0.11826224625110626, 0.33105799555778503, 0.41540583968162537, 0.6435528993606567, -0.34719544649124146"
1733857830.4846125,"-0.04279998317360878, -0.994217038154602, 0.11335926502943039, 0.3311596214771271, 0.4170491099357605, 0.6415683031082153, -0.350823312997818"
1733857830.5165658,"-0.042451001703739166, -0.9905316829681396, 0.10468652099370956, 0.331368625164032, 0.41966646909713745, 0.6385846734046936, -0.35681161284446716"
1733857830.549236,"-0.04219597578048706, -0.9880465865135193, 0.09878452867269516, 0.3314913213253021, 0.42139601707458496, 0.6364639401435852, -0.3611546754837036"
1733857830.5801961,"-0.04184507951140404, -0.9843037128448486, 0.09020765870809555, 0.33170226216316223, 0.42392709851264954, 0.6330259442329407, -0.36720240116119385"
1733857830.617251,"-0.04167058691382408, -0.9825185537338257, 0.0859546959400177, 0.33182305097579956, 0.42524632811546326, 0.6315168738365173, -0.3705368936061859"
1733857830.6464818,"-0.04129476100206375, -0.9787123203277588, 0.07745260745286942, 0.33203205466270447, 0.4276700019836426, 0.628222644329071, -0.3767150044441223"
1733857830.6786737,"-0.04112794250249863, -0.9769559502601624, 0.07308267802000046, 0.3321336805820465, 0.428970068693161, 0.6266158223152161, -0.37981173396110535"
1733857830.7116823,"-0.04077896103262901, -0.9729043245315552, 0.06363911181688309, 0.33232733607292175, 0.43193063139915466, 0.6235248446464539, -0.38654398918151855"
1733857830.7468293,"-0.04040505364537239, -0.9692860245704651, 0.05531918257474899, 0.33251333236694336, 0.4342738091945648, 0.6202881336212158, -0.39237311482429504"
1733857830.778327,"-0.040205635130405426, -0.9675161838531494, 0.05101636424660683, 0.33262839913368225, 0.4355815052986145, 0.6189036965370178, -0.39560404419898987"
1733857830.8122687,"-0.03984514996409416, -0.963721513748169, 0.04242799058556557, 0.332800954580307, 0.43819501996040344, 0.6155749559402466, -0.40180325508117676"
1733857830.8461323,"-0.039521098136901855, -0.9600974917411804, 0.03350405767560005, 0.33299463987350464, 0.44054970145225525, 0.612817645072937, -0.40796026587486267"
1733857830.8781533,"-0.03933510184288025, -0.9582298398017883, 0.029463935643434525, 0.33308857679367065, 0.4419034421443939, 0.6111629009246826, -0.41104933619499207"
1733857830.9110506,"-0.03899379074573517, -0.9545828104019165, 0.02092733234167099, 0.3332841694355011, 0.4445993900299072, 0.6079702973365784, -0.4171143174171448"
1733857830.945641,"-0.038688912987709045, -0.9509223699569702, 0.01239072997123003, 0.33347782492637634, 0.44709405303001404, 0.6048409342765808, -0.42337486147880554"
1733857830.9808598,"-0.03853359818458557, -0.9490873217582703, 0.008130097761750221, 0.3335602879524231, 0.4483940899372101, 0.6032053232192993, -0.4263354539871216"
1733857831.014568,"-0.03820570930838585, -0.9454517960548401, -0.0006020874716341496, 0.33379995822906494, 0.45092707872390747, 0.6002236604690552, -0.4327283203601837"
1733857831.0499136,"-0.03783755376935005, -0.9417299628257751, -0.009042817167937756, 0.3339763879776001, 0.4534236192703247, 0.5967760682106018, -0.43898501992225647"
1733857831.0836954,"-0.037480901926755905, -0.9379467964172363, -0.017612017691135406, 0.3341585397720337, 0.45613110065460205, 0.5939055681228638, -0.4452168345451355"
1733857831.1132329,"-0.03730641305446625, -0.9361980557441711, -0.022072065621614456, 0.33422374725341797, 0.45748868584632874, 0.5923083424568176, -0.44831162691116333"
1733857831.1509612,"-0.036967020481824875, -0.9325088262557983, -0.030489785596728325, 0.33440205454826355, 0.4598030745983124, 0.5890659093856812, -0.45412734150886536"
1733857831.1870093,"-0.03656243160367012, -0.928474485874176, -0.039622724056243896, 0.33460915088653564, 0.4626140892505646, 0.585856020450592, -0.46073687076568604"
1733857831.2163563,"-0.036376435309648514, -0.9266912341117859, -0.043914034962654114, 0.3347088694572449, 0.46387961506843567, 0.5841283798217773, -0.46396398544311523"
1733857831.2525387,"-0.036031290888786316, -0.9229598045349121, -0.05260979011654854, 0.33489102125167847, 0.4662822186946869, 0.5813020467758179, -0.4702456593513489"
1733857831.2871683,"-0.035872139036655426, -0.921168863773346, -0.05701039731502533, 0.33497539162635803, 0.4676896631717682, 0.5796491503715515, -0.4733404517173767"
1733857831.3185065,"-0.03553466498851776, -0.9174394011497498, -0.06556808948516846, 0.3351575434207916, 0.47030124068260193, 0.576492965221405, -0.47941118478775024"
1733857831.352289,"-0.0351741798222065, -0.9137712717056274, -0.07414304465055466, 0.33537229895591736, 0.4727441072463989, 0.5736052989959717, -0.4856027066707611"
1733857831.385016,"-0.03498818352818489, -0.9119132161140442, -0.07829054445028305, 0.3354528248310089, 0.4741381108760834, 0.5718603730201721, -0.4887857139110565"
1733857831.4176471,"-0.034618113189935684, -0.907911479473114, -0.08773219585418701, 0.3356867730617523, 0.47682833671569824, 0.568504810333252, -0.4955524802207947"
1733857831.4483051,"-0.03444170206785202, -0.9061646461486816, -0.09211171418428421, 0.33578264713287354, 0.4780574440956116, 0.5668672323226929, -0.498676061630249"
1733857831.4790637,"-0.03417900949716568, -0.9035415053367615, -0.09809040278196335, 0.33594179153442383, 0.47989630699157715, 0.5644339919090271, -0.5029539465904236"
1733857831.511453,"-0.03381660580635071, -0.8999059796333313, -0.10647360980510712, 0.33617955446243286, 0.48259034752845764, 0.5617226958274841, -0.5092241168022156"
1733857831.545673,"-0.03346187248826027, -0.8961247205734253, -0.115159772336483, 0.33638474345207214, 0.4850734770298004, 0.5582980513572693, -0.5152066349983215"
1733857831.5781786,"-0.033318061381578445, -0.894343376159668, -0.11961023509502411, 0.33649787306785583, 0.4863792955875397, 0.5568925738334656, -0.5182477235794067"
1733857831.61071,"-0.03299017250537872, -0.8906656503677368, -0.12816600501537323, 0.33674904704093933, 0.48886626958847046, 0.5536960959434509, -0.524446964263916"
1733857831.6445448,"-0.03260859474539757, -0.8866159915924072, -0.13729128241539001, 0.33699831366539, 0.49156031012535095, 0.5505188703536987, -0.5311139822006226"
1733857831.678649,"-0.03244177624583244, -0.8848346471786499, -0.14167079329490662, 0.33712679147720337, 0.4929140508174896, 0.5490424036979675, -0.534389078617096"
1733857831.711551,"-0.032119639217853546, -0.8810610175132751, -0.15030135214328766, 0.337312787771225, 0.4955314099788666, 0.5457213521003723, -0.5404176115989685"
1733857831.7445028,"-0.03176874294877052, -0.8773564696311951, -0.15902778506278992, 0.33753329515457153, 0.49796852469444275, 0.5426514744758606, -0.5465764999389648"
1733857831.7830005,"-0.03140633925795555, -0.8738014698028564, -0.16737839579582214, 0.3377307951450348, 0.5006203651428223, 0.5393457412719727, -0.5528830885887146"
1733857831.809029,"-0.031233767047524452, -0.8719223737716675, -0.17148946225643158, 0.33785927295684814, 0.5017823576927185, 0.5379325747489929, -0.5558379292488098"
1733857831.8468852,"-0.03090587817132473, -0.8682542443275452, -0.18036355078220367, 0.3380126655101776, 0.5042616724967957, 0.5347571969032288, -0.5622902512550354"
1733857831.8776689,"-0.03073330596089363, -0.8663712739944458, -0.18448612093925476, 0.3380970358848572, 0.5057017207145691, 0.5329988598823547, -0.5652527213096619"
1733857831.9166992,"-0.030374737456440926, -0.8627261519432068, -0.19309942424297333, 0.33829838037490845, 0.5082384943962097, 0.5302281379699707, -0.5714653730392456"
1733857831.947661,"-0.029998911544680595, -0.8590867519378662, -0.20150180160999298, 0.3384690284729004, 0.5107811093330383, 0.5268322825431824, -0.5775015950202942"
1733857831.9823573,"-0.029812917113304138, -0.8572095632553101, -0.20596376061439514, 0.3385629951953888, 0.5120389461517334, 0.5255533456802368, -0.580324113368988"
1733857832.0187206,"-0.02952529489994049, -0.8539230227470398, -0.21369311213493347, 0.3386971950531006, 0.5143667459487915, 0.5227499604225159, -0.5860803723335266"
1733857832.051967,"-0.029078522697091103, -0.8495473265647888, -0.22385573387145996, 0.3389349579811096, 0.5173906087875366, 0.519043505191803, -0.5934281349182129"
1733857832.0831213,"-0.028846507892012596, -0.8473172783851624, -0.2289619743824005, 0.3390500247478485, 0.5189629793167114, 0.5172487497329712, -0.5972861051559448"
1733857832.1168208,"-0.028585731983184814, -0.8447191119194031, -0.2348352074623108, 0.3392053246498108, 0.520794153213501, 0.5149803757667542, -0.6015198826789856"
1733857832.148998,"-0.028267430141568184, -0.8410720825195312, -0.24357889592647552, 0.33938175439834595, 0.5231622457504272, 0.512033224105835, -0.6075772047042847"
1733857832.17974,"-0.027931872755289078, -0.8373943567276001, -0.2522593140602112, 0.3395581543445587, 0.525781512260437, 0.50867760181427, -0.613879919052124"
1733857832.212473,"-0.027740124613046646, -0.8355286717414856, -0.2563416063785553, 0.33965787291526794, 0.5270202159881592, 0.5070343613624573, -0.616819441318512"
1733857832.2448938,"-0.027352795004844666, -0.8318509459495544, -0.2650546133518219, 0.33988988399505615, 0.5294362306594849, 0.5040162205696106, -0.6232717633247375"
1733857832.2786913,"-0.02719748020172119, -0.8299832940101624, -0.2692308723926544, 0.33995890617370605, 0.5308877229690552, 0.5022425651550293, -0.6263032555580139"
1733857832.3119059,"-0.02685616910457611, -0.8259546756744385, -0.2788642942905426, 0.34016215801239014, 0.5336796045303345, 0.49916884303092957, -0.6330336332321167"
1733857832.3438537,"-0.026497600600123405, -0.8223517537117004, -0.28721296787261963, 0.34032899141311646, 0.5362643599510193, 0.4958190321922302, -0.6392673254013062"
1733857832.3788257,"-0.02633078023791313, -0.8204706907272339, -0.29129528999328613, 0.3404497802257538, 0.537541389465332, 0.4943349063396454, -0.6421109437942505"
1733857832.412699,"-0.025997139513492584, -0.8167968392372131, -0.30012717843055725, 0.3406089246273041, 0.5399459004402161, 0.49130719900131226, -0.6484290361404419"
1733857832.4445524,"-0.02568075619637966, -0.8131479024887085, -0.3087424039840698, 0.3407968282699585, 0.5425958633422852, 0.4881318509578705, -0.6545649170875549"
1733857832.4802907,"-0.025519687682390213, -0.811318576335907, -0.3131372630596161, 0.3408927023410797, 0.5439419150352478, 0.48678961396217346, -0.6575907468795776"
1733857832.513614,"-0.025178376585245132, -0.8076754212379456, -0.32140156626701355, 0.34110555052757263, 0.5465017557144165, 0.48337653279304504, -0.6638359427452087"
1733857832.5455062,"-0.024812139570713043, -0.8039190769195557, -0.3298960030078888, 0.34132030606269836, 0.5489752888679504, 0.48052141070365906, -0.6698721647262573"
1733857832.5806355,"-0.02464531920850277, -0.8020974397659302, -0.33431386947631836, 0.34140661358833313, 0.5502657294273376, 0.478793740272522, -0.6730723977088928"
1733857832.614184,"-0.02430400811135769, -0.7983967065811157, -0.3429444134235382, 0.3415983319282532, 0.5527278184890747, 0.4756260812282562, -0.6791355013847351"
1733857832.647229,"-0.02390325628221035, -0.794680655002594, -0.3513544499874115, 0.3418552875518799, 0.5552991032600403, 0.4725523591041565, -0.6854766011238098"
1733857832.6949334,"-0.023477576673030853, -0.7908092737197876, -0.3606177866458893, 0.3420930504798889, 0.5581005811691284, 0.469208300113678, -0.6920247673988342"
1733857832.7259386,"-0.023109421133995056, -0.7862917184829712, -0.3713614046573639, 0.3423595726490021, 0.5612298846244812, 0.465380996465683, -0.6995469927787781"
1733857832.761923,"-0.022915756329894066, -0.7840597629547119, -0.3765922784805298, 0.3424784541130066, 0.5627906918525696, 0.46352681517601013, -0.7029562592506409"
1733857832.783729,"-0.02269332855939865, -0.7817204594612122, -0.3817349672317505, 0.34265103936195374, 0.5643572807312012, 0.46174356341362, -0.7066071629524231"
1733857832.8123245,"-0.022189032286405563, -0.7768615484237671, -0.39315351843833923, 0.342946320772171, 0.5676189064979553, 0.4576382339000702, -0.7145416736602783"
1733857832.8451922,"-0.02197619155049324, -0.7743151783943176, -0.3988810181617737, 0.3431112468242645, 0.569524884223938, 0.45567283034324646, -0.7186796069145203"
1733857832.8785,"-0.021548595279455185, -0.7693373560905457, -0.41066774725914, 0.34334516525268555, 0.5729935765266418, 0.4513527452945709, -0.7271222472190857"
1733857832.911482,"-0.021015536040067673, -0.7643998861312866, -0.42217645049095154, 0.34367498755455017, 0.5764278173446655, 0.4472742974758148, -0.7356818318367004"
1733857832.9470165,"-0.020568765699863434, -0.7596828937530518, -0.43326902389526367, 0.3438878059387207, 0.5796529650688171, 0.44310760498046875, -0.7434591054916382"
1733857832.9792016,"-0.020423036068677902, -0.7574433088302612, -0.43864181637763977, 0.3439568281173706, 0.5812061429023743, 0.4412342309951782, -0.7472768425941467"
1733857833.0124447,"-0.020062550902366638, -0.7535527348518372, -0.44752931594848633, 0.34412750601768494, 0.584003746509552, 0.43764856457710266, -0.7543427348136902"
1733857833.0457678,"-0.01986696943640709, -0.7517886161804199, -0.4514908194541931, 0.34422528743743896, 0.5850353240966797, 0.43641945719718933, -0.7572304606437683"
1733857833.080984,"-0.01961577869951725, -0.7490447163581848, -0.45811378955841064, 0.34434226155281067, 0.5869815945625305, 0.4336640238761902, -0.7624996900558472"
1733857833.109393,"-0.0194777213037014, -0.7471311092376709, -0.46270421147346497, 0.3444860577583313, 0.5883544683456421, 0.4319114685058594, -0.7661352157592773"
1733857833.1487207,"-0.019404856488108635, -0.746323823928833, -0.4644145965576172, 0.34454551339149475, 0.5888625979423523, 0.43144169449806213, -0.7675790786743164"
1733857833.1780837,"-0.01923803612589836, -0.745296061038971, -0.4664241075515747, 0.34463563561439514, 0.5894532203674316, 0.43057113885879517, -0.7695693969726562"
1733857833.2106166,"-0.019186263903975487, -0.7450295686721802, -0.46714508533477783, 0.34466055035591125, 0.5896104574203491, 0.43013012409210205, -0.7705473303794861"
1733857833.2474256,"-0.01915941946208477, -0.7449662685394287, -0.46749022603034973, 0.3446989059448242, 0.5897043943405151, 0.42982718348503113, -0.7709998488426208"
1733857833.2791965,"-0.01912682317197323, -0.7449068427085876, -0.4675094187259674, 0.3447200059890747, 0.5897619128227234, 0.42964500188827515, -0.7711359858512878"
1733857833.3126242,"-0.019121071323752403, -0.7448780536651611, -0.4675266742706299, 0.34472575783729553, 0.5897830128669739, 0.42957982420921326, -0.7711820006370544"
1733857833.3473535,"-0.01911340095102787, -0.7448627352714539, -0.46754583716392517, 0.34473150968551636, 0.5898252129554749, 0.42946475744247437, -0.7712663412094116"
1733857833.3809028,"-0.019111482426524162, -0.744853138923645, -0.4675496816635132, 0.344735324382782, 0.5898520350456238, 0.4294206500053406, -0.7713334560394287"
1733857833.4122963,"-0.019109565764665604, -0.744845449924469, -0.467551589012146, 0.344735324382782, 0.5898616313934326, 0.4294053316116333, -0.7713603377342224"
1733857833.445466,"-0.019109565764665604, -0.7448435425758362, -0.4675534963607788, 0.344735324382782, 0.5898731350898743, 0.4293861389160156, -0.7714120745658875"
1733857833.4785948,"-0.019109565764665604, -0.7448435425758362, -0.467555433511734, 0.344735324382782, 0.5898769497871399, 0.429378479719162, -0.7714235782623291"
1733857833.5116398,"-0.019109565764665604, -0.7448397278785706, -0.4675573408603668, 0.344735324382782, 0.5898846387863159, 0.42936697602272034, -0.7714542746543884"
1733857833.544431,"-0.019109565764665604, -0.7448397278785706, -0.4675573408603668, 0.344735324382782, 0.5898904204368591, 0.4293631315231323, -0.7714772820472717"
1733857833.579236,"-0.019109565764665604, -0.7448397278785706, -0.4675573408603668, 0.344735324382782, 0.5898923277854919, 0.4293612241744995, -0.7714906930923462"
1733857833.6114688,"-0.019109565764665604, -0.7448397278785706, -0.4675573408603668, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.771507978439331"
1733857833.6462286,"-0.019109565764665604, -0.7448397278785706, -0.4675573408603668, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715213894844055"
1733857833.6792371,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715271711349487"
1733857833.7134423,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715386748313904"
1733857833.744868,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715482115745544"
1733857833.7840817,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715539932250977"
1733857833.8124683,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715578079223633"
1733857833.8501482,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715616822242737"
1733857833.88077,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715616822242737"
1733857833.9131007,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715635895729065"
1733857833.9470544,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715654969215393"
1733857833.9843884,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715654969215393"
1733857834.0159106,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715654969215393"
1733857834.0494423,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715654969215393"
1733857834.0801623,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293593168258667, -0.7715654969215393"
1733857834.1120293,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4293650686740875, -0.7715654969215393"
1733857834.1463473,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.42936697602272034, -0.7715654969215393"
1733857834.1796856,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.429378479719162, -0.7715654969215393"
1733857834.2117636,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.42939189076423645, -0.7715654969215393"
1733857834.2468898,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4294014871120453, -0.7715654969215393"
1733857834.2802103,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.42941683530807495, -0.7715654969215393"
1733857834.3116758,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4294321835041046, -0.7715654969215393"
1733857834.3449805,"-0.019109565764665604, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4294455945491791, -0.7715654969215393"
1733857834.378508,"-0.019111482426524162, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4294551908969879, -0.7715654969215393"
1733857834.4116044,"-0.01911531761288643, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.429476261138916, -0.7715654969215393"
1733857834.4446416,"-0.019121071323752403, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.4294954538345337, -0.7715654969215393"
1733857834.4781141,"-0.019122987985610962, -0.7448397278785706, -0.46755924820899963, 0.344735324382782, 0.5898942351341248, 0.42950695753097534, -0.7715654969215393"
1733857834.515286,"-0.01912682317197323, -0.7448397278785706, -0.46755924820899963, 0.34473150968551636, 0.5898942351341248, 0.4295242130756378, -0.7715654969215393"
1733857834.5470853,"-0.019132575020194054, -0.7448397278785706, -0.46755924820899963, 0.34472766518592834, 0.5898942351341248, 0.4295453131198883, -0.7715654969215393"
1733857834.5793653,"-0.019132575020194054, -0.7448397278785706, -0.46755924820899963, 0.34472382068634033, 0.5898942351341248, 0.42955872416496277, -0.7715654969215393"
1733857834.6137476,"-0.019138328731060028, -0.7448397278785706, -0.46755924820899963, 0.3447200059890747, 0.5898942351341248, 0.42957788705825806, -0.7715654969215393"
1733857834.6501188,"-0.019142162054777145, -0.7448397278785706, -0.46755924820899963, 0.3447123169898987, 0.5898942351341248, 0.42959707975387573, -0.7715654969215393"
1733857834.6791832,"-0.019144080579280853, -0.7448397278785706, -0.46755924820899963, 0.34470850229263306, 0.5898942351341248, 0.4296085834503174, -0.7715654969215393"
1733857834.7152743,"-0.019145997241139412, -0.7448397278785706, -0.46755924820899963, 0.34470081329345703, 0.5898942351341248, 0.42962583899497986, -0.7715654969215393"
1733857834.7453344,"-0.01914983242750168, -0.7448397278785706, -0.46755924820899963, 0.3446931540966034, 0.5898942351341248, 0.4296392500400543, -0.7715654969215393"
1733857834.778973,"-0.01914983242750168, -0.7448397278785706, -0.46755924820899963, 0.34468740224838257, 0.5898942351341248, 0.42964309453964233, -0.7715654969215393"
1733857834.8146503,"-0.019153667613863945, -0.7448416352272034, -0.46755924820899963, 0.3446758985519409, 0.5898942351341248, 0.4296603500843048, -0.7715654969215393"
1733857834.8504539,"-0.019155584275722504, -0.744845449924469, -0.46755924820899963, 0.34466248750686646, 0.5898942351341248, 0.4296756982803345, -0.7715654969215393"
1733857834.8794985,"-0.01915750280022621, -0.744845449924469, -0.46755924820899963, 0.34465479850769043, 0.5898942351341248, 0.4296814501285553, -0.7715654969215393"
1733857834.9138286,"-0.01915941946208477, -0.7448473572731018, -0.46755924820899963, 0.34463754296302795, 0.5898942351341248, 0.42969486117362976, -0.7715654969215393"
1733857834.9458792,"-0.019161337986588478, -0.7448512315750122, -0.46755924820899963, 0.34461644291877747, 0.5898942351341248, 0.4297044575214386, -0.7715654969215393"
1733857834.9809327,"-0.019163254648447037, -0.7448512315750122, -0.46755924820899963, 0.344606876373291, 0.5898942351341248, 0.4297082722187042, -0.7715654969215393"
1733857835.015473,"-0.019163254648447037, -0.744853138923645, -0.46755924820899963, 0.3445800244808197, 0.5898942351341248, 0.42971402406692505, -0.7715654969215393"
1733857835.0464413,"-0.019165173172950745, -0.7448569536209106, -0.46755924820899963, 0.3445608615875244, 0.5898942351341248, 0.4297197759151459, -0.7715654969215393"
1733857835.0792851,"-0.019165173172950745, -0.7448569536209106, -0.46755924820899963, 0.3445512652397156, 0.5898942351341248, 0.4297217130661011, -0.7715654969215393"
1733857835.1122477,"-0.019167089834809303, -0.7448588609695435, -0.46755924820899963, 0.3445320725440979, 0.5898942351341248, 0.4297274649143219, -0.7715654969215393"
1733857835.1456718,"-0.019167089834809303, -0.744860827922821, -0.46755924820899963, 0.34451866149902344, 0.5898942351341248, 0.4297332167625427, -0.7715654969215393"
